states,year,quarter,district,trans_counts,amount,registered_user_counts,level
arunachal-pradesh,2019,3,changlang,29218.0,58354823.443366826,8145.0,district_top
arunachal-pradesh,2019,3,lohit,24505.0,54539458.21434432,6421.0,district_top
arunachal-pradesh,2019,3,tawang,24097.0,72221026.28393415,6553.0,district_top
arunachal-pradesh,2019,3,east siang,22611.0,58040119.9573143,8571.0,district_top
arunachal-pradesh,2019,3,namsai,13453.0,25507641.015596066,4563.0,district_top
arunachal-pradesh,2019,3,west siang,11889.0,30014806.81680297,4101.0,district_top
arunachal-pradesh,2019,3,tirap,11249.0,21737827.19336869,3099.0,district_top
arunachal-pradesh,2019,3,longding,10269.0,26620415.01923828,,district_top
arunachal-pradesh,2019,4,papum pare,143272.0,378838002.3434037,44746.0,district_top
arunachal-pradesh,2019,4,west kameng,66740.0,198205637.50055432,12562.0,district_top
arunachal-pradesh,2019,4,changlang,33963.0,71874990.9639822,9662.0,district_top
arunachal-pradesh,2019,4,tawang,30077.0,91949243.60711189,7303.0,district_top
arunachal-pradesh,2019,4,lohit,29281.0,67502324.59236205,7386.0,district_top
arunachal-pradesh,2019,4,east siang,26605.0,72075285.44344108,9859.0,district_top
arunachal-pradesh,2019,4,namsai,18290.0,32501252.235055383,5190.0,district_top
arunachal-pradesh,2019,4,tirap,16459.0,38467790.7269052,3605.0,district_top
arunachal-pradesh,2019,4,west siang,14581.0,39460255.46641725,4773.0,district_top
arunachal-pradesh,2019,4,lower subansiri,11806.0,29634357.48680521,,district_top
arunachal-pradesh,2020,1,papum pare,180373.0,457430754.15953165,51342.0,district_top
arunachal-pradesh,2020,1,west kameng,75363.0,198712422.2374845,13983.0,district_top
arunachal-pradesh,2020,1,changlang,43858.0,93461363.58699806,11262.0,district_top
arunachal-pradesh,2020,1,lohit,36985.0,83701268.27182505,8454.0,district_top
arunachal-pradesh,2020,1,east siang,33743.0,82011539.42531273,11298.0,district_top
arunachal-pradesh,2020,1,tawang,31865.0,84425193.41571434,8048.0,district_top
arunachal-pradesh,2020,1,namsai,23112.0,46444942.9567038,6029.0,district_top
arunachal-pradesh,2020,1,west siang,19728.0,47929440.73153875,5757.0,district_top
arunachal-pradesh,2020,1,tirap,18369.0,40877851.79372531,,district_top
arunachal-pradesh,2020,1,lower subansiri,15770.0,34273250.7179902,4351.0,district_top
arunachal-pradesh,2020,2,papum pare,221728.0,535085907.3404856,59968.0,district_top
arunachal-pradesh,2020,2,west kameng,95421.0,251395972.2250581,15766.0,district_top
arunachal-pradesh,2020,2,changlang,69279.0,128572447.9979738,14036.0,district_top
arunachal-pradesh,2020,2,lohit,56541.0,114730675.47714493,10154.0,district_top
arunachal-pradesh,2020,2,east siang,55680.0,112693868.80998953,13601.0,district_top
arunachal-pradesh,2020,2,tawang,44499.0,121561732.24171808,8993.0,district_top
arunachal-pradesh,2020,2,namsai,34972.0,54870798.314045325,7426.0,district_top
arunachal-pradesh,2020,2,west siang,32777.0,72790231.05472675,7239.0,district_top
arunachal-pradesh,2020,2,tirap,28830.0,63497030.84081016,,district_top
arunachal-pradesh,2020,2,lower dibang valley,26234.0,42360072.52689613,5782.0,district_top
arunachal-pradesh,2020,3,papum pare,298350.0,859373863.7202579,69419.0,district_top
arunachal-pradesh,2020,3,west kameng,111029.0,332812237.8096209,17636.0,district_top
arunachal-pradesh,2020,3,changlang,73842.0,159158438.9254108,16385.0,district_top
arunachal-pradesh,2020,3,east siang,69710.0,176323789.9443782,15921.0,district_top
arunachal-pradesh,2020,3,lohit,65889.0,156523653.18643108,11755.0,district_top
arunachal-pradesh,2020,3,tawang,56016.0,182137862.72423625,9944.0,district_top
arunachal-pradesh,2020,3,namsai,37019.0,76484566.53480485,8553.0,district_top
arunachal-pradesh,2020,3,west siang,34295.0,92449732.96070343,8623.0,district_top
arunachal-pradesh,2020,3,tirap,30046.0,81539831.5295825,,district_top
arunachal-pradesh,2020,3,lower dibang valley,27655.0,63469161.32860388,6799.0,district_top
arunachal-pradesh,2020,4,papum pare,390528.0,1205917753.704622,77936.0,district_top
arunachal-pradesh,2020,4,west kameng,129575.0,390436113.7366378,19464.0,district_top
arunachal-pradesh,2020,4,east siang,88632.0,250515095.18896663,17822.0,district_top
arunachal-pradesh,2020,4,changlang,84852.0,204367875.072993,18203.0,district_top
arunachal-pradesh,2020,4,lohit,80530.0,196997836.7993369,13126.0,district_top
arunachal-pradesh,2020,4,tawang,67262.0,240482254.584536,10909.0,district_top
arunachal-pradesh,2020,4,namsai,46762.0,111916731.5168758,9437.0,district_top
arunachal-pradesh,2020,4,west siang,45207.0,125118193.0493962,9911.0,district_top
arunachal-pradesh,2020,4,tirap,36124.0,104709589.66019578,,district_top
arunachal-pradesh,2020,4,lower dibang valley,33455.0,81929299.56817816,7693.0,district_top
arunachal-pradesh,2021,1,papum pare,419891.0,1388723426.715657,84715.0,district_top
arunachal-pradesh,2021,1,west kameng,120906.0,384735272.8434415,21027.0,district_top
arunachal-pradesh,2021,1,east siang,82357.0,253988360.79783508,19342.0,district_top
arunachal-pradesh,2021,1,changlang,78849.0,220167765.51868472,19716.0,district_top
arunachal-pradesh,2021,1,lohit,72380.0,198534806.934188,14231.0,district_top
arunachal-pradesh,2021,1,tawang,54137.0,207859088.4111589,11778.0,district_top
arunachal-pradesh,2021,1,namsai,45753.0,116637630.67690109,10242.0,district_top
arunachal-pradesh,2021,1,west siang,42575.0,138700637.2916148,10836.0,district_top
arunachal-pradesh,2021,1,lower dibang valley,32427.0,90709108.52350858,8402.0,district_top
arunachal-pradesh,2021,1,tirap,32043.0,110593517.14623192,,district_top
arunachal-pradesh,2021,2,papum pare,552953.0,1501062555.477559,90871.0,district_top
arunachal-pradesh,2021,2,west kameng,164866.0,482626617.8657546,22625.0,district_top
arunachal-pradesh,2021,2,east siang,106787.0,286839106.4541313,20817.0,district_top
arunachal-pradesh,2021,2,changlang,105461.0,264031910.3489421,21404.0,district_top
arunachal-pradesh,2021,2,lohit,99686.0,230495504.24757007,15360.0,district_top
arunachal-pradesh,2021,2,tawang,70061.0,251025037.9536393,12636.0,district_top
arunachal-pradesh,2021,2,namsai,64781.0,147069902.35227838,11111.0,district_top
arunachal-pradesh,2021,2,west siang,59341.0,180700138.79997087,11657.0,district_top
arunachal-pradesh,2021,2,tirap,46320.0,144548683.32259288,,district_top
arunachal-pradesh,2021,2,lower dibang valley,42091.0,105552358.12192988,9094.0,district_top
arunachal-pradesh,2021,3,papum pare,710098.0,1995999756.337289,97854.0,district_top
arunachal-pradesh,2021,3,west kameng,209165.0,658232385.7409549,24489.0,district_top
arunachal-pradesh,2021,3,east siang,128957.0,368061706.2429154,22538.0,district_top
arunachal-pradesh,2021,3,changlang,120126.0,319705502.4219795,23328.0,district_top
arunachal-pradesh,2021,3,lohit,117879.0,275160751.4034922,16680.0,district_top
arunachal-pradesh,2021,3,tawang,89052.0,365404078.3528414,13650.0,district_top
arunachal-pradesh,2021,3,namsai,79292.0,177380632.18278238,12140.0,district_top
arunachal-pradesh,2021,3,west siang,65763.0,217065611.3332364,12616.0,district_top
arunachal-pradesh,2021,3,lower dibang valley,50270.0,133788746.95473912,9920.0,district_top
arunachal-pradesh,2021,3,tirap,47118.0,143620525.85725692,,district_top
arunachal-pradesh,2021,4,papum pare,919925.0,2435796597.178156,104806.0,district_top
arunachal-pradesh,2021,4,west kameng,247346.0,765859269.2953706,26237.0,district_top
arunachal-pradesh,2021,4,east siang,169617.0,450185173.03787607,24208.0,district_top
arunachal-pradesh,2021,4,changlang,147432.0,403255246.4023236,25155.0,district_top
arunachal-pradesh,2021,4,lohit,142772.0,328942905.2553121,17980.0,district_top
arunachal-pradesh,2021,4,namsai,105194.0,220513367.66283625,13092.0,district_top
arunachal-pradesh,2021,4,tawang,99575.0,412396002.3197621,14665.0,district_top
arunachal-pradesh,2021,4,west siang,79050.0,267978346.94185272,13555.0,district_top
arunachal-pradesh,2021,4,lower dibang valley,65302.0,174980099.8392523,10679.0,district_top
arunachal-pradesh,2021,4,lower subansiri,60146.0,199366119.1355609,10187.0,district_top
arunachal-pradesh,2022,1,papum pare,1163726.0,2909248438.6297965,111271.0,district_top
arunachal-pradesh,2022,1,west kameng,240672.0,705607894.004217,27860.0,district_top
arunachal-pradesh,2022,1,east siang,201945.0,501600929.0441901,25763.0,district_top
arunachal-pradesh,2022,1,changlang,171494.0,490549428.7793704,26904.0,district_top
arunachal-pradesh,2022,1,lohit,169954.0,393361044.4830233,19214.0,district_top
arunachal-pradesh,2022,1,namsai,117173.0,256004887.57504225,14054.0,district_top
arunachal-pradesh,2022,1,west siang,92331.0,315562272.5888671,14420.0,district_top
arunachal-pradesh,2022,1,tawang,86721.0,346661566.514651,15589.0,district_top
arunachal-pradesh,2022,1,lower dibang valley,83531.0,235243185.5212884,11401.0,district_top
arunachal-pradesh,2022,1,lower subansiri,73100.0,239825149.9115416,10854.0,district_top
arunachal-pradesh,2022,2,papum pare,1444757.0,3269917296.559577,117568.0,district_top
arunachal-pradesh,2022,2,west kameng,327925.0,893486447.5566865,29424.0,district_top
arunachal-pradesh,2022,2,east siang,261162.0,604825118.1911323,27240.0,district_top
arunachal-pradesh,2022,2,lohit,226199.0,502322813.6384013,20325.0,district_top
arunachal-pradesh,2022,2,changlang,203732.0,513287861.1029648,28495.0,district_top
arunachal-pradesh,2022,2,namsai,152652.0,293920909.2479442,14887.0,district_top
arunachal-pradesh,2022,2,tawang,132824.0,494351396.8226246,16475.0,district_top
arunachal-pradesh,2022,2,west siang,121772.0,375530981.6496287,15231.0,district_top
arunachal-pradesh,2022,2,lower dibang valley,104498.0,271945446.3948391,12040.0,district_top
arunachal-pradesh,2022,2,lower subansiri,94109.0,287993729.7711808,11479.0,district_top
arunachal-pradesh,2022,3,papum pare,1651143.0,3211809407.131925,124095.0,district_top
arunachal-pradesh,2022,3,west kameng,371632.0,945171308.1838298,30964.0,district_top
arunachal-pradesh,2022,3,east siang,286766.0,594752976.4068052,28698.0,district_top
arunachal-pradesh,2022,3,lohit,236792.0,461745616.9201143,21385.0,district_top
arunachal-pradesh,2022,3,changlang,216609.0,492535245.0550785,29965.0,district_top
arunachal-pradesh,2022,3,namsai,151676.0,277199997.0357646,15642.0,district_top
arunachal-pradesh,2022,3,tawang,138313.0,514855579.7238325,17281.0,district_top
arunachal-pradesh,2022,3,west siang,136332.0,395192937.9954808,16063.0,district_top
arunachal-pradesh,2022,3,lower dibang valley,112848.0,273001216.6677967,12668.0,district_top
arunachal-pradesh,2022,3,lower subansiri,109261.0,285712248.1429684,12085.0,district_top
arunachal-pradesh,2022,4,papum pare,1917365.0,3401999228.93926,130306.0,district_top
arunachal-pradesh,2022,4,west kameng,421418.0,954522716.7333798,32237.0,district_top
arunachal-pradesh,2022,4,east siang,327737.0,623525449.463265,30033.0,district_top
arunachal-pradesh,2022,4,lohit,276551.0,503661703.83150977,22359.0,district_top
arunachal-pradesh,2022,4,changlang,254818.0,572195646.772961,31196.0,district_top
arunachal-pradesh,2022,4,namsai,188919.0,307955075.5201911,16322.0,district_top
arunachal-pradesh,2022,4,west siang,176377.0,449302139.49606925,16816.0,district_top
arunachal-pradesh,2022,4,tawang,155419.0,518332824.8926365,18003.0,district_top
arunachal-pradesh,2022,4,lower subansiri,143172.0,339443886.23657525,12630.0,district_top
arunachal-pradesh,2022,4,lower dibang valley,137218.0,308329533.6340683,13188.0,district_top
assam,2018,1,kamrup metropolitan,194617.0,284766218.9848748,87336.0,district_top
assam,2018,1,marigaon,79832.0,105067294.498684,,district_top
assam,2018,1,barpeta,67801.0,56352302.37753609,20485.0,district_top
assam,2018,1,nagaon,66695.0,56352631.29147629,19619.0,district_top
assam,2018,1,cachar,56481.0,57250290.53047233,19567.0,district_top
assam,2018,1,sonitpur,51976.0,73005566.24909952,18986.0,district_top
assam,2018,1,kamrup,47859.0,41868129.255927615,15241.0,district_top
assam,2018,1,dibrugarh,44792.0,53258765.86975428,21182.0,district_top
assam,2018,1,tinsukia,41237.0,45886201.02896822,15998.0,district_top
assam,2018,1,jorhat,33322.0,41164542.05596451,16442.0,district_top
assam,2018,2,kamrup metropolitan,320417.0,548619364.2308466,124720.0,district_top
assam,2018,2,marigaon,109223.0,204057284.2187584,,district_top
assam,2018,2,nagaon,105834.0,129818644.9147849,29412.0,district_top
assam,2018,2,barpeta,102217.0,117541108.74699073,29882.0,district_top
assam,2018,2,cachar,83921.0,105147622.6122449,29381.0,district_top
assam,2018,2,sonitpur,82799.0,151230715.30607638,28409.0,district_top
assam,2018,2,kamrup,74537.0,83338163.66068907,23595.0,district_top
assam,2018,2,dibrugarh,70642.0,110954951.6851775,30527.0,district_top
assam,2018,2,tinsukia,66715.0,102921465.6382229,23900.0,district_top
assam,2018,2,jorhat,53341.0,70634515.73039348,23683.0,district_top
assam,2018,3,kamrup metropolitan,476050.0,884121118.8280818,164101.0,district_top
assam,2018,3,barpeta,145945.0,230125281.8407083,41158.0,district_top
assam,2018,3,nagaon,142195.0,208584967.9650631,40687.0,district_top
assam,2018,3,cachar,123735.0,189612378.3319926,40888.0,district_top
assam,2018,3,sonitpur,116196.0,252135800.7161754,38797.0,district_top
assam,2018,3,kamrup,112726.0,148929589.8006005,33197.0,district_top
assam,2018,3,marigaon,102867.0,189132040.9174304,,district_top
assam,2018,3,dibrugarh,98822.0,173048841.58376458,40711.0,district_top
assam,2018,3,tinsukia,90928.0,155121755.7636533,32870.0,district_top
assam,2018,3,jorhat,79724.0,118008412.2863017,32134.0,district_top
assam,2018,4,kamrup metropolitan,686010.0,1345451492.434445,214212.0,district_top
assam,2018,4,nagaon,435103.0,317973029.4737475,54395.0,district_top
assam,2018,4,barpeta,225449.0,354675455.9326413,55068.0,district_top
assam,2018,4,marigaon,193075.0,207853575.0998588,,district_top
assam,2018,4,cachar,187360.0,272342253.1327299,53209.0,district_top
assam,2018,4,sonitpur,165399.0,358549931.5785284,51420.0,district_top
assam,2018,4,kamrup,162592.0,236088241.49952975,44868.0,district_top
assam,2018,4,dibrugarh,144931.0,264346941.49220368,52539.0,district_top
assam,2018,4,tinsukia,127171.0,253718923.0695014,42624.0,district_top
assam,2018,4,dhubri,120810.0,181651044.8921576,30132.0,district_top
assam,2019,1,kamrup metropolitan,1306775.0,2605380335.922157,255112.0,district_top
assam,2019,1,nagaon,265767.0,382986937.0026997,66306.0,district_top
assam,2019,1,barpeta,262834.0,416977891.5222329,67729.0,district_top
assam,2019,1,cachar,206705.0,335675210.4339503,64241.0,district_top
assam,2019,1,kamrup,205094.0,325387078.12946683,54910.0,district_top
assam,2019,1,sonitpur,197716.0,409811805.4621542,62218.0,district_top
assam,2019,1,dibrugarh,180303.0,308520050.1444362,62656.0,district_top
assam,2019,1,marigaon,162645.0,225891536.7899508,,district_top
assam,2019,1,tinsukia,147896.0,296016100.5028683,51108.0,district_top
assam,2019,1,dhubri,129363.0,168832530.5113757,36652.0,district_top
assam,2019,2,kamrup metropolitan,2488968.0,5089657876.792284,299219.0,district_top
assam,2019,2,nagaon,231423.0,422774561.36001366,79322.0,district_top
assam,2019,2,barpeta,228864.0,466786096.3962827,80544.0,district_top
assam,2019,2,sonitpur,192707.0,444337498.7727274,73717.0,district_top
assam,2019,2,cachar,177976.0,335126276.2091832,76533.0,district_top
assam,2019,2,kamrup,176995.0,334724712.0725308,65883.0,district_top
assam,2019,2,dibrugarh,169357.0,356524668.6213246,74342.0,district_top
assam,2019,2,tinsukia,148294.0,323303192.86631,60548.0,district_top
assam,2019,2,marigaon,130459.0,235342996.5897565,,district_top
assam,2019,2,jorhat,129744.0,231878110.7193352,56713.0,district_top
assam,2019,3,kamrup metropolitan,2188998.0,6080999088.202992,340588.0,district_top
assam,2019,3,barpeta,262253.0,505242250.2598105,92001.0,district_top
assam,2019,3,nagaon,258566.0,491551326.2153321,100993.0,district_top
assam,2019,3,sonitpur,257623.0,533288953.03489536,83930.0,district_top
assam,2019,3,cachar,242781.0,426502976.7731472,88048.0,district_top
assam,2019,3,dibrugarh,230118.0,425077484.1305032,84029.0,district_top
assam,2019,3,kamrup,222439.0,383883901.2477784,75174.0,district_top
assam,2019,3,tinsukia,196245.0,357008533.5524102,68999.0,district_top
assam,2019,3,jorhat,167468.0,274329134.39248854,63858.0,district_top
assam,2019,3,golaghat,121795.0,194779142.64060065,,district_top
assam,2019,4,kamrup metropolitan,2510384.0,7206165641.817837,373761.0,district_top
assam,2019,4,sonitpur,298139.0,613461613.2726699,93662.0,district_top
assam,2019,4,barpeta,295624.0,613479659.5323288,103248.0,district_top
assam,2019,4,nagaon,287586.0,546184547.4478518,114296.0,district_top
assam,2019,4,cachar,273506.0,482197783.1553297,98890.0,district_top
assam,2019,4,dibrugarh,255885.0,470389915.7975105,93614.0,district_top
assam,2019,4,kamrup,249708.0,461559258.766533,84609.0,district_top
assam,2019,4,tinsukia,224113.0,423685126.9456008,76944.0,district_top
assam,2019,4,jorhat,185402.0,307700398.0221567,70809.0,district_top
assam,2019,4,goalpara,139662.0,282003507.8056698,,district_top
assam,2020,1,kamrup metropolitan,3338601.0,10080547554.26547,412013.0,district_top
assam,2020,1,sonitpur,383179.0,755509094.6113625,105050.0,district_top
assam,2020,1,cachar,375774.0,659702346.1886156,111470.0,district_top
assam,2020,1,barpeta,367963.0,833078665.8149495,116286.0,district_top
assam,2020,1,nagaon,360749.0,736229612.8989755,129371.0,district_top
assam,2020,1,kamrup,322830.0,605538834.8588183,95973.0,district_top
assam,2020,1,dibrugarh,317878.0,585327059.678019,104663.0,district_top
assam,2020,1,tinsukia,286640.0,541758826.9845176,86763.0,district_top
assam,2020,1,jorhat,232108.0,371072710.739732,78731.0,district_top
assam,2020,1,golaghat,179380.0,301335497.7930421,,district_top
assam,2020,2,kamrup metropolitan,2543890.0,7190215278.036329,457023.0,district_top
assam,2020,2,nagaon,521404.0,889592664.4056509,151932.0,district_top
